"id","PID","forceactiontaken","insertDatetime"
"175798c","1","Handcuffed or flex cuffed","2025-01-01"
"175799c","1","","2025-01-01"
"175800c","1","","2025-01-01"
"175801c","1","","2025-01-01"
"175801c","2","","2025-01-01"
"175802c","1","Handcuffed or flex cuffed","2025-01-01"
"175803c","1","","2025-01-01"
"175804c","8","","2025-01-01"
"175804c","10","","2025-01-01"
"175804c","2","","2025-01-01"
"175804c","7","","2025-01-01"
"175804c","5","","2025-01-01"
"175804c","4","","2025-01-01"
"175804c","1","","2025-01-01"
"175804c","3","","2025-01-01"
"175804c","6","","2025-01-01"
"175804c","9","","2025-01-01"
"175805c","1","Handcuffed or flex cuffed","2025-01-01"
"175806c","1","","2025-01-01"
"175807c","1","","2025-01-01"
"175808c","1","","2025-01-01"
"175809c","1","","2025-01-01"
"175810c","1","","2025-01-01"
"175811c","1","","2025-01-01"
"175812c","1","","2025-01-01"
"175813c","1","","2025-01-01"
"175814c","1","Handcuffed or flex cuffed","2025-01-01"
"175815c","1","","2025-01-01"
"175816c","1","","2025-01-01"
"175817c","1","","2025-01-01"
"175818c","1","","2025-01-01"
"175819c","1","Handcuffed or flex cuffed","2025-01-01"
"175820c","1","","2025-01-01"
"175821c","1","","2025-01-01"
"175822c","1","","2025-01-01"
"175823c","1","","2025-01-01"
"175824c","1","","2025-01-01"
"175825c","1","","2025-01-01"
"175826c","1","","2025-01-01"
"175827c","1","Handcuffed or flex cuffed","2025-01-01"
"175828c","1","","2025-01-01"
"175829c","1","Handcuffed or flex cuffed","2025-01-01"
"175829c","1","Firearm pointed at person","2025-01-01"
"175829c","1","Firearm unholstered","2025-01-01"
"175830c","1","","2025-01-01"
"175831c","1","","2025-01-01"
"175832c","1","","2025-01-01"
"175833c","1","","2025-01-01"
"175834c","1","","2025-01-01"
"175835c","1","","2025-01-01"
"175836c","1","","2025-01-01"
"175837c","1","","2025-01-01"
"175838c","1","","2025-01-01"
"175839c","1","Handcuffed or flex cuffed","2025-01-01"
"175840c","1","","2025-01-01"
"175841c","1","","2025-01-01"
"175842c","1","","2025-01-01"
"175843c","2","","2025-01-01"
"175843c","1","","2025-01-01"
"175844c","1","","2025-01-01"
"175845c","1","","2025-01-01"
"175846c","1","","2025-01-01"
"175847c","1","","2025-01-01"
"175848c","1","","2025-01-01"
"175849c","1","","2025-01-01"
"175850c","1","","2025-01-01"
"175851c","1","","2025-01-01"
"175852c","1","","2025-01-01"
"175853c","1","","2025-01-01"
"175854c","1","","2025-01-01"
"175855c","1","","2025-01-01"
"175856c","1","","2025-01-01"
"175857c","1","","2025-01-01"
"175858c","1","","2025-01-01"
"175859c","1","","2025-01-01"
"175860c","1","","2025-01-01"
"175861c","1","","2025-01-01"
"175862c","1","","2025-01-01"
"175863c","1","","2025-01-01"
"175864c","1","","2025-01-01"
"175865c","1","","2025-01-01"
"175866c","1","","2025-01-01"
"175867c","1","","2025-01-01"
"175868c","1","","2025-01-01"
"175869c","1","","2025-01-01"
"175870c","1","","2025-01-01"
"175871c","1","","2025-01-01"
"175872c","1","","2025-01-01"
"175873c","1","","2025-01-01"
"175874c","1","","2025-01-01"
"175875c","1","","2025-01-01"
"175876c","1","","2025-01-01"
"175877c","1","","2025-01-01"
"175878c","1","","2025-01-01"
"175879c","1","","2025-01-01"
"175880c","1","","2025-01-01"
"175881c","1","Handcuffed or flex cuffed","2025-01-01"
"175882c","1","","2025-01-01"
"175883c","1","","2025-01-01"
"175884c","2","","2025-01-01"
"175884c","1","","2025-01-01"
"175884c","3","","2025-01-01"
"175884c","4","","2025-01-01"
"175885c","1","","2025-01-01"
"175886c","1","","2025-01-01"
"175886c","2","","2025-01-01"
"175887c","1","","2025-01-01"
"175888c","1","","2025-01-01"
"175889c","1","","2025-01-01"
"175889c","2","","2025-01-01"
"175890c","1","","2025-01-01"
"175891c","1","","2025-01-01"
"175892c","1","","2025-01-01"
"175893c","2","","2025-01-01"
"175893c","1","","2025-01-01"
"175894c","1","","2025-01-01"
"175895c","1","","2025-01-01"
"175896c","1","","2025-01-01"
"175897c","1","","2025-01-01"
"175898c","1","Handcuffed or flex cuffed","2025-01-01"
"175899c","1","","2025-01-01"
"175900c","1","","2025-01-01"
"175901c","1","","2025-01-01"
"175902c","1","","2025-01-01"
"175903c","1","","2025-01-01"
"175904c","1","","2025-01-01"
"175905c","1","","2025-01-01"
"175906c","1","","2025-01-01"
"175907c","1","Handcuffed or flex cuffed","2025-01-01"
"175908c","1","","2025-01-01"
"175909c","1","","2025-01-01"
"175910c","1","Handcuffed or flex cuffed","2025-01-01"
"175911c","1","Handcuffed or flex cuffed","2025-01-01"
"175912c","1","","2025-01-01"
"175913c","1","","2025-01-01"
"175914c","1","","2025-01-01"
"175915c","1","","2025-01-01"
"175916c","1","","2025-01-01"
"175917c","1","","2025-01-01"
"175918c","1","","2025-01-01"
"175919c","1","","2025-01-01"
"175919c","2","","2025-01-01"
"175920c","1","","2025-01-01"
"175921c","1","","2025-01-01"
"175922c","1","","2025-01-01"
"175923c","2","","2025-01-01"
"175923c","1","Handcuffed or flex cuffed","2025-01-01"
"175924c","1","","2025-01-01"
"175925c","1","","2025-01-01"
"175926c","1","","2025-01-01"
"175927c","1","","2025-01-01"
"175928c","1","","2025-01-01"
"175929c","1","","2025-01-01"
"175930c","1","","2025-01-01"
"175931c","1","","2025-01-01"
"175932c","1","","2025-01-01"
"175933c","1","","2025-01-01"
"175934c","1","","2025-01-01"
"175935c","1","","2025-01-01"
"175936c","1","","2025-01-01"
"175937c","1","","2025-01-01"
"175938c","1","","2025-01-01"
"175939c","1","","2025-01-01"
"175940c","1","","2025-01-01"
"175941c","1","","2025-01-01"
"175942c","1","Handcuffed or flex cuffed","2025-01-01"
"175943c","1","","2025-01-01"
"175944c","1","","2025-01-01"
"175945c","1","","2025-01-01"
"175946c","1","","2025-01-01"
"175947c","1","","2025-01-01"
"175948c","1","","2025-01-01"
"175949c","1","","2025-01-01"
"175950c","1","","2025-01-01"
"175951c","1","","2025-01-01"
"175952c","1","","2025-01-01"
"175953c","1","","2025-01-01"
"175954c","1","","2025-01-01"
"175955c","1","","2025-01-01"
"175956c","1","","2025-01-01"
"175957c","1","","2025-01-01"
"175958c","1","","2025-01-01"
"175959c","1","","2025-01-01"
"175960c","1","","2025-01-01"
"175961c","1","","2025-01-01"
"175962c","1","","2025-01-01"
"175963c","1","","2025-01-01"
"175964c","1","","2025-01-01"
"175965c","1","","2025-01-01"
"175966c","1","","2025-01-01"
"175967c","1","","2025-01-01"
"175968c","1","Handcuffed or flex cuffed","2025-01-01"
"175968c","2","","2025-01-01"
"175969c","1","","2025-01-01"
"175970c","1","","2025-01-01"
"175971c","1","","2025-01-01"
"175972c","1","","2025-01-01"
"175973c","1","","2025-01-01"
"175974c","1","","2025-01-01"
"175975c","1","","2025-01-01"
"175976c","1","","2025-01-01"
"175977c","1","","2025-01-01"
"175978c","1","Handcuffed or flex cuffed","2025-01-01"
"175979c","1","","2025-01-01"
"175980c","1","","2025-01-01"
"175981c","1","","2025-01-01"
"175982c","1","","2025-01-01"
"175983c","1","","2025-01-01"
"175984c","1","","2025-01-01"
"175985c","1","","2025-01-01"
"175986c","1","Handcuffed or flex cuffed","2025-01-01"
"175987c","1","","2025-01-01"
"175988c","1","","2025-01-01"
"175989c","1","","2025-01-01"
"175990c","1","","2025-01-01"
"175991c","1","","2025-01-01"
"175992c","1","","2025-01-01"
"175993c","1","","2025-01-01"
"175994c","1","","2025-01-01"
"175995c","1","","2025-01-01"
"175996c","1","","2025-01-01"
"175997c","2","","2025-01-01"
"175997c","1","","2025-01-01"
"175998c","1","","2025-01-01"
"175999c","1","","2025-01-01"
"176000c","1","","2025-01-01"
"176001c","1","","2025-01-01"
"176002c","1","","2025-01-01"
"176002c","2","","2025-01-01"
"176003c","1","","2025-01-01"
"176004c","1","","2025-01-01"
"176005c","1","","2025-01-01"
"176005c","2","","2025-01-01"
"176006c","1","","2025-01-01"
"176007c","1","","2025-01-01"
"176008c","1","","2025-01-01"
"176009c","1","","2025-01-01"
"176010c","1","Handcuffed or flex cuffed","2025-01-01"
"176011c","1","","2025-01-01"
"176012c","1","Handcuffed or flex cuffed","2025-01-01"
"176013c","1","","2025-01-01"
"176014c","1","","2025-01-01"
"176015c","1","","2025-01-01"
"176016c","1","","2025-01-01"
"176017c","1","","2025-01-01"
"176018c","1","","2025-01-01"
"176019c","1","","2025-01-01"
"176020c","1","","2025-01-01"
"176021c","1","","2025-01-01"
"176022c","1","","2025-01-01"
"176023c","1","","2025-01-01"
"176024c","1","","2025-01-01"
"176025c","1","","2025-01-01"
"176026c","1","","2025-01-01"
"176027c","1","","2025-01-01"
"176028c","1","","2025-01-01"
"176029c","1","","2025-01-01"
"176030c","1","","2025-01-01"
"176031c","1","","2025-01-01"
"176032c","1","","2025-01-01"
"176033c","1","","2025-01-01"
"176034c","1","","2025-01-01"
"176035c","1","","2025-01-01"
"176036c","2","Firearm pointed at person","2025-01-01"
"176036c","1","Firearm pointed at person","2025-01-01"
"176037c","3","","2025-01-01"
"176037c","1","","2025-01-01"
"176037c","2","","2025-01-01"
"176038c","1","","2025-01-01"
"176039c","1","","2025-01-01"
"176040c","1","Handcuffed or flex cuffed","2025-01-01"
"176041c","1","","2025-01-01"
"176042c","1","","2025-01-01"
"176043c","1","","2025-01-01"
"176044c","1","","2025-01-01"
"176045c","1","","2025-01-01"
"176046c","1","","2025-01-01"
"176047c","1","","2025-01-01"
"176048c","1","","2025-01-01"
"176049c","1","","2025-01-01"
"176050c","1","","2025-01-01"
"176051c","1","","2025-01-01"
"176052c","1","","2025-01-01"
"176053c","1","","2025-01-01"
"176054c","1","","2025-01-01"
"176055c","1","","2025-01-01"
"176056c","1","","2025-01-01"
"176057c","1","","2025-01-01"
"176058c","1","","2025-01-01"
"176059c","1","","2025-01-01"
"176060c","1","","2025-01-01"
"176061c","1","","2025-01-01"
"176062c","1","","2025-01-01"
"176063c","1","","2025-01-01"
"176064c","1","","2025-01-01"
"176065c","1","","2025-01-01"
"176065c","2","","2025-01-01"
"176066c","1","","2025-01-01"
"176067c","1","","2025-01-01"
"176068c","1","","2025-01-01"
"176069c","1","","2025-01-01"
"176070c","1","","2025-01-01"
"176071c","1","","2025-01-01"
"176072c","1","","2025-01-01"
"176073c","1","","2025-01-01"
"176074c","1","","2025-01-01"
"176075c","1","","2025-01-01"
"176076c","1","","2025-01-01"
"176077c","1","","2025-01-01"
"176078c","1","","2025-01-01"
"176079c","1","","2025-01-01"
"176080c","3","","2025-01-01"
"176080c","2","","2025-01-01"
"176080c","1","","2025-01-01"
"176081c","1","","2025-01-01"
"176082c","1","","2025-01-01"
"176083c","1","","2025-01-01"
"176084c","1","","2025-01-01"
"176085c","1","","2025-01-01"
"176086c","1","","2025-01-01"
"176087c","1","","2025-01-01"
"176088c","1","","2025-01-01"
"176089c","1","Handcuffed or flex cuffed","2025-01-01"
"176090c","1","","2025-01-01"
"176091c","1","","2025-01-01"
"176092c","1","","2025-01-01"
"176093c","1","","2025-01-01"
"176094c","1","","2025-01-01"
"176095c","1","","2025-01-01"
"176096c","1","","2025-01-01"
"176097c","1","","2025-01-01"
"176098c","1","","2025-01-01"
"176099c","1","","2025-01-01"
"176100c","1","Handcuffed or flex cuffed","2025-01-01"
"176101c","1","","2025-01-01"
"176102c","1","","2025-01-01"
"176103c","1","","2025-01-01"
"176104c","1","","2025-01-01"
"176105c","1","","2025-01-01"
"176106c","1","","2025-01-01"
"176107c","1","","2025-01-01"
"176108c","1","","2025-01-01"
"176109c","1","","2025-01-01"
"176110c","1","Handcuffed or flex cuffed","2025-01-01"
"176111c","1","","2025-01-01"
"176112c","1","","2025-01-01"
"176113c","1","","2025-01-01"
"176114c","1","Firearm unholstered","2025-01-01"
"176114c","1","Firearm pointed at person","2025-01-01"
"176114c","1","Handcuffed or flex cuffed","2025-01-01"
"176115c","1","Handcuffed or flex cuffed","2025-01-01"
"176116c","1","","2025-01-01"
"176117c","1","","2025-01-01"
"176118c","1","","2025-01-01"
"176119c","1","","2025-01-01"
"176120c","1","","2025-01-01"
"176121c","1","","2025-01-01"
"176122c","2","","2025-01-01"
"176122c","1","","2025-01-01"
"176123c","1","","2025-01-01"
"176124c","1","","2025-01-01"
"176125c","1","","2025-01-01"
"176126c","1","","2025-01-01"
"176127c","1","","2025-01-01"
"176128c","1","Handcuffed or flex cuffed","2025-01-01"
"176129c","1","","2025-01-01"
"176130c","1","","2025-01-01"
"176131c","1","","2025-01-01"
"176131c","2","","2025-01-01"
"176132c","1","","2025-01-01"
"176133c","1","","2025-01-01"
"176134c","1","Handcuffed or flex cuffed","2025-01-01"
"176134c","2","Handcuffed or flex cuffed","2025-01-01"
"176135c","1","","2025-01-01"
"176136c","1","","2025-01-01"
"176137c","1","","2025-01-01"
"176138c","1","","2025-01-01"
"176139c","1","","2025-01-01"
"176140c","1","","2025-01-01"
"176141c","1","","2025-01-01"
"176142c","1","","2025-01-01"
"176143c","1","","2025-01-01"
"176144c","1","","2025-01-01"
"176145c","1","","2025-01-01"
"176146c","1","","2025-01-01"
"176147c","1","","2025-01-01"
"176148c","1","","2025-01-01"
"176149c","1","","2025-01-01"
"176150c","1","","2025-01-01"
"176151c","1","","2025-01-01"
"176152c","1","","2025-01-01"
"176153c","1","","2025-01-01"
"176154c","1","","2025-01-01"
"176155c","1","","2025-01-01"
"176156c","1","","2025-01-01"
"176157c","1","","2025-01-01"
"176158c","1","","2025-01-01"
"176159c","1","","2025-01-01"
"176160c","1","","2025-01-01"
"176161c","1","","2025-01-01"
"176162c","1","","2025-01-01"
"176163c","1","","2025-01-01"
"176164c","1","","2025-01-01"
"176165c","1","","2025-01-01"
"176166c","1","","2025-01-01"
"176167c","1","","2025-01-01"
"176168c","1","","2025-01-01"
"176169c","1","","2025-01-01"
"176170c","1","","2025-01-01"
"176171c","1","","2025-01-01"
"176172c","1","","2025-01-01"
"176173c","1","","2025-01-01"
"176174c","1","","2025-01-01"
"176175c","1","","2025-01-01"
"176176c","1","","2025-01-01"
"176177c","1","","2025-01-01"
"176178c","1","","2025-01-01"
"176179c","1","","2025-01-01"
"176180c","1","","2025-01-01"
"176181c","1","","2025-01-01"
"176181c","2","","2025-01-01"
"176182c","1","","2025-01-01"
"176183c","1","","2025-01-01"
"176184c","1","","2025-01-01"
"176185c","1","","2025-01-01"
"176186c","1","","2025-01-01"
"176187c","1","","2025-01-01"
"176188c","1","","2025-01-01"
"176189c","1","","2025-01-01"
"176190c","1","","2025-01-01"
"176191c","1","","2025-01-01"
"176191c","2","","2025-01-01"
"176191c","5","","2025-01-01"
"176191c","4","","2025-01-01"
"176191c","6","","2025-01-01"
"176191c","3","","2025-01-01"
"176192c","1","Handcuffed or flex cuffed","2025-01-01"
"176192c","1","Physical compliance tactics and techniques","2025-01-01"
"176193c","1","","2025-01-01"
"176194c","1","","2025-01-01"
"176195c","1","","2025-01-01"
"176196c","1","","2025-01-01"
"176197c","1","","2025-01-01"
"176198c","1","","2025-01-01"
"176199c","1","","2025-01-01"
"176200c","1","","2025-01-01"
"176201c","1","","2025-01-01"
"176202c","1","Handcuffed or flex cuffed","2025-01-01"
"176203c","2","Handcuffed or flex cuffed","2025-01-01"
"176203c","1","Handcuffed or flex cuffed","2025-01-01"
"176203c","3","Handcuffed or flex cuffed","2025-01-01"
"176204c","1","","2025-01-01"
"176205c","1","","2025-01-01"
"176206c","1","","2025-01-01"
"176207c","1","","2025-01-01"
"176208c","1","","2025-01-01"
"176209c","1","","2025-01-01"
"176210c","1","","2025-01-01"
"176211c","1","","2025-01-01"
"176212c","1","","2025-01-01"
"176213c","1","","2025-01-01"
"176214c","1","","2025-01-01"
"176215c","1","","2025-01-01"
"176216c","1","","2025-01-01"
"176217c","1","","2025-01-01"
"176218c","1","","2025-01-01"
"176219c","1","","2025-01-01"
"176220c","1","","2025-01-01"
"176221c","1","","2025-01-01"
"176222c","1","","2025-01-01"
"176223c","1","","2025-01-01"
"176224c","1","","2025-01-01"
"176225c","1","Physical compliance tactics and techniques","2025-01-01"
"176225c","1","Handcuffed or flex cuffed","2025-01-01"
"176226c","1","","2025-01-01"
"176227c","1","","2025-01-01"
"176228c","1","Physical compliance tactics and techniques","2025-01-01"
"176229c","1","","2025-01-01"
"176230c","1","","2025-01-01"
"176231c","1","","2025-01-01"
"176232c","1","","2025-01-01"
"176233c","3","Handcuffed or flex cuffed","2025-01-01"
"176233c","4","Handcuffed or flex cuffed","2025-01-01"
"176233c","1","Handcuffed or flex cuffed","2025-01-01"
"176233c","2","Handcuffed or flex cuffed","2025-01-01"
"176234c","1","","2025-01-01"
"176235c","1","","2025-01-01"
"176236c","1","","2025-01-01"
"176237c","1","","2025-01-01"
"176238c","1","","2025-01-01"
"176239c","1","","2025-01-01"
"176240c","2","Handcuffed or flex cuffed","2025-01-01"
"176240c","3","Handcuffed or flex cuffed","2025-01-01"
"176240c","1","Handcuffed or flex cuffed","2025-01-01"
"176241c","1","","2025-01-01"
"176241c","2","","2025-01-01"
"176241c","3","","2025-01-01"
"176242c","1","","2025-01-01"
"176243c","1","","2025-01-01"
"176244c","1","","2025-01-01"
"176245c","1","","2025-01-01"
"176246c","1","","2025-01-01"
"176247c","1","","2025-01-01"
"176247c","2","","2025-01-01"
"176248c","1","","2025-01-01"
"176249c","1","","2025-01-01"
"176250c","1","","2025-01-01"
"176251c","1","","2025-01-01"
"176252c","1","","2025-01-01"
"176253c","1","","2025-01-01"
"176254c","1","","2025-01-01"
"176255c","1","","2025-01-01"
"176256c","1","","2025-01-01"
"176257c","1","","2025-01-01"
"176258c","1","","2025-01-01"
"176258c","2","","2025-01-01"
"176259c","1","","2025-01-01"
"176260c","1","","2025-01-01"
"176261c","1","","2025-01-01"
"176262c","1","","2025-01-01"
"176263c","1","","2025-01-01"
"176264c","1","","2025-01-01"
"176265c","1","Handcuffed or flex cuffed","2025-01-01"
"176265c","1","Physical compliance tactics and techniques","2025-01-01"
"176266c","1","","2025-01-01"
"176267c","1","","2025-01-01"
"176268c","1","","2025-01-01"
"176269c","1","","2025-01-01"
"176270c","1","","2025-01-01"
"176271c","1","","2025-01-01"
"176272c","1","","2025-01-01"
"176273c","1","","2025-01-01"
"176274c","1","","2025-01-01"
"176275c","1","","2025-01-01"
"176276c","1","Handcuffed or flex cuffed","2025-01-01"
"176277c","1","","2025-01-01"
"176278c","1","","2025-01-01"
"176279c","1","","2025-01-01"
"176280c","1","Firearm pointed at person","2025-01-01"
"176280c","1","Handcuffed or flex cuffed","2025-01-01"
"176281c","1","","2025-01-01"
"176282c","1","","2025-01-01"
"176283c","1","","2025-01-01"
"176284c","1","","2025-01-01"
"176285c","1","","2025-01-01"
"176286c","1","","2025-01-01"
"176287c","1","","2025-01-01"
"176288c","1","","2025-01-01"
"176289c","1","","2025-01-01"
"176290c","1","","2025-01-01"
"176291c","1","","2025-01-01"
"176292c","1","Handcuffed or flex cuffed","2025-01-01"
"176293c","1","","2025-01-01"
"176294c","1","","2025-01-01"
"176295c","1","","2025-01-01"
"176296c","1","","2025-01-01"
"176297c","2","","2025-01-01"
"176297c","1","","2025-01-01"
